"COUNTRY","Country","SEX","Sex","AGE","Age","EMPSTAT","Employment status","JOBTYPE","Job type","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,41.1360754785517,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,41.0277206813305,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,41.1188787829873,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,19.6573913551207,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,19.0203665036372,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.7989637969534,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,18.6620912861281,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.0519148111765,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,40.7193510523553,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,40.6804541228071,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.5644105129801,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,40.4524837959313,,
"EST","Estonia","MEN","Men","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,40.4799136714297,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,41.4620139228965,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,41.412676103792,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,41.3871845134674,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,41.277321517552,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,41.2594190844808,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,19.2408835138801,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,18.628848650603,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.8678892632354,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,18.0124600523234,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,17.1971373142005,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,40.7986902363302,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,40.6178334455682,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.6844340803378,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,40.579534757201,,
"EST","Estonia","MEN","Men","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,40.4190067640168,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,41.1999298725083,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,40.891879559535,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.6645381230111,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,40.6181995531465,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,40.90651940565,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,20.094861661389,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,15.9319572817796,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,17.137125542751,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,17.5264346931375,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.4391798508216,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,39.2535392804318,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,39.6610210577572,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,39.6135737579298,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,39.5753646648508,,
"EST","Estonia","MEN","Men","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.9389509965697,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,41.6638663594784,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,41.4429916166908,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,41.101768888473,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,40.9007385810945,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,41.1241641094129,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,20.2213263907499,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,18.0788896105815,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,17.9198873949255,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,17.406554617138,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,19.0289012544647,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,39.314245952247,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,39.8615919709219,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,39.7926487289659,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,39.4650946059155,,
"EST","Estonia","MEN","Men","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.538103134144,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,39.6664633162287,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,39.9838064824361,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.231479013647,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,40.7455010790097,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,40.0032054892499,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,18.5067808494705,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,16.0283999298831,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,16.5255458727146,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,16.6505076988156,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,16.548188061663,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,32.7450167831567,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,34.1410245918112,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,34.1329073081165,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,35.1588164145201,,
"EST","Estonia","MEN","Men","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,35.1945990083791,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,40.1080088322082,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,40.3334428314484,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.5739441690999,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,41.1581778130634,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.8909580663749,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,17.9834658864166,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,16.2861023758371,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,17.2055613222933,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,16.7995015711275,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,16.228352788434,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,32.8924916021304,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,33.3994880635564,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,33.9440576240979,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,34.7099884272224,,
"EST","Estonia","MEN","Men","6599","65+","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,34.4447682353546,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,41.1506569127444,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,41.0711356657997,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,41.0254872302216,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,40.9403905543564,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,40.9795364125292,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,19.2365747941065,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,17.6238667691534,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.3694677931839,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,18.4343244903749,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,17.6108426360752,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,40.0581148833993,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,40.1900800008967,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.1056705890919,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,39.9787996287117,,
"EST","Estonia","MEN","Men","900000","Total","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,40.0233147144134,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,41.4362672030963,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,41.3037316261671,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,41.2899425847537,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,41.1850438546056,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,41.1160014988498,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,19.0758865063234,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,17.8030526621777,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.5852608336696,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,17.9179221941002,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,17.2830969394462,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,40.1413151729397,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,40.1166871157808,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.1962421475367,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,40.017095613837,,
"EST","Estonia","MEN","Men","900000","Total","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.8711413194234,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,39.5583199252491,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,39.8217930870706,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,39.6656631516494,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,39.7746820494541,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.5619324985987,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,17.089382556302,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,17.5201539545072,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.4655316271675,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,19.7178660679482,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,17.6698153722093,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,33.7815081804267,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,35.1709845090788,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,35.4654870577684,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,35.0185439069592,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,34.9643881842797,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,39.739949925874,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,39.8674264477785,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,39.6711747173483,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,39.7751968297988,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.5629428085545,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,17.2122394379545,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,17.3174902057396,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.4655316271675,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,19.7178660679482,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,17.7528451395564,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,33.8950727172422,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,35.178724225752,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,35.5570435475054,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,35.0272308406281,,
"EST","Estonia","WOMEN","Women","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,34.9432234843344,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,39.9153413944918,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,40.0188268088883,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.0524475717405,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,40.2044872281426,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,40.2216409066016,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,18.8408665645385,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,18.9308009201524,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.4738928330431,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,18.556989779512,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.4097848045743,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,38.3689218074748,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,38.3748326441568,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,38.498105793106,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,38.7596901828377,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,38.6337834908531,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,40.0129239367264,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,40.0711387905045,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.1133820805981,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,40.2457465183001,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,40.295870011984,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,18.7859549399903,,
"EST","Estonia","WOMEN","Women","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,18.5693771084648,,
