COUNTRY	Country	SEX	Sex	AGE	Age	EMPSTAT	Employment status	JOBTYPE	Job type	TIME	Time	Value
COL	Colombia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2010	2010	46.36707884
COL	Colombia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2011	2011	46.11511035
COL	Colombia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2012	2012	45.88024031
COL	Colombia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2013	2013	45.63996916
COL	Colombia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2014	2014	45.69086901
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2010	2010	52.56364777
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2011	2011	52.29852607
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2012	2012	52.39842585
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2013	2013	52.16015272
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2014	2014	51.32155248
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	FT	Full-time employment	2010	2010	54.10743991
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	FT	Full-time employment	2011	2011	53.74632352
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	FT	Full-time employment	2012	2012	53.9780484
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	FT	Full-time employment	2013	2013	53.70328352
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	FT	Full-time employment	2014	2014	52.81359276
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2010	2010	49.99452578
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2011	2011	49.89696552
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2012	2012	49.78449765
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2013	2013	49.64152069
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2014	2014	48.919182
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2010	2010	17.44920341
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2011	2011	17.37936093
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2012	2012	17.24279311
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2013	2013	17.10564963
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2014	2014	17.33170983
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	PT	Part-time employment	2010	2010	19.65954879
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	PT	Part-time employment	2011	2011	19.83664221
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	PT	Part-time employment	2012	2012	19.24786458
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	PT	Part-time employment	2013	2013	19.06289865
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	PT	Part-time employment	2014	2014	18.95663706
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2010	2010	16.68936256
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2011	2011	16.5840367
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2012	2012	16.59397244
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2013	2013	16.46492281
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2014	2014	16.82470767
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2010	2010	47.95966474
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2011	2011	47.60685681
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2012	2012	47.34608366
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2013	2013	47.22274062
COL	Colombia	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2014	2014	46.8692594
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	TED	Total declared employment	2010	2010	52.10246606
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	TED	Total declared employment	2011	2011	51.80181496
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	TED	Total declared employment	2012	2012	51.83304226
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	TED	Total declared employment	2013	2013	51.5828536
COL	Colombia	MEN	Men	2554	25 to 54	TE	Total employment	TED	Total declared employment	2014	2014	50.95422504
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2010	2010	42.32502954
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2011	2011	41.97951178
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2012	2012	41.4254541
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2013	2013	41.50208554
COL	Colombia	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2014	2014	41.51525264
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2010	2010	52.03940228
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2011	2011	50.29215711
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2012	2012	48.90113715
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2013	2013	48.96486565
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2014	2014	49.99258575
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2010	2010	54.41504826
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2011	2011	51.80298707
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2012	2012	50.67912127
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2013	2013	50.97035964
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2014	2014	51.97310776
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2010	2010	47.84889686
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2011	2011	47.69363761
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2012	2012	45.78660914
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2013	2013	45.58821364
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2014	2014	46.44593773
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2010	2010	15.99548164
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2011	2011	16.41268617
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2012	2012	14.97332529
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2013	2013	14.42788998
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2014	2014	14.52417287
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2010	2010	17.91058911
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2011	2011	18.28445615
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2012	2012	17.74574677
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2013	2013	17.10662896
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2014	2014	17.05266789
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2010	2010	15.44721257
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2011	2011	15.83160781
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2012	2012	14.31299246
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2013	2013	13.68368534
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2014	2014	13.86992873
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2010	2010	48.01985271
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2011	2011	47.52750837
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2012	2012	45.34995512
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2013	2013	44.52222349
CRI	Costa Rica	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2014	2014	45.62536808
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2010	2010	52.88415766
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2011	2011	50.72317681
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2012	2012	49.55541619
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2013	2013	49.32225429
CRI	Costa Rica	MEN	Men	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2014	2014	50.46989088
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2010	2010	40.96628618
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2011	2011	42.73252589
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2012	2012	39.29584372
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2013	2013	38.03749521
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2014	2014	38.71201225
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2010	2010	53.16526821
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2011	2011	51.1954772
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2012	2012	49.27210253
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2013	2013	49.36592542
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2014	2014	50.3338222
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	FT	Full-time employment	2010	2010	55.50025389
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	FT	Full-time employment	2011	2011	52.66787003
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	FT	Full-time employment	2012	2012	50.87789452
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	FT	Full-time employment	2013	2013	51.06899849
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	FT	Full-time employment	2014	2014	52.18413112
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2010	2010	48.48866688
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2011	2011	48.36596536
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2012	2012	46.2378254
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2013	2013	46.155246
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2014	2014	46.70306227
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2010	2010	15.59403158
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2011	2011	16.07958622
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2012	2012	15.18189944
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2013	2013	14.49771342
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2014	2014	14.32773744
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	PT	Part-time employment	2010	2010	17.48563116
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	PT	Part-time employment	2011	2011	18.09660387
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	PT	Part-time employment	2012	2012	17.96225284
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	PT	Part-time employment	2013	2013	17.27457876
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	PT	Part-time employment	2014	2014	16.80719353
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2010	2010	14.91862317
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2011	2011	15.3028825
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2012	2012	14.31885798
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2013	2013	13.51725614
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2014	2014	13.39670873
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2010	2010	47.944407
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2011	2011	47.57678162
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2012	2012	44.81936169
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2013	2013	43.87059275
CRI	Costa Rica	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2014	2014	44.57558526
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	TED	Total declared employment	2010	2010	53.22497509
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	TED	Total declared employment	2011	2011	51.06675454
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	TED	Total declared employment	2012	2012	49.17899162
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	TED	Total declared employment	2013	2013	48.71955371
CRI	Costa Rica	MEN	Men	2554	25 to 54	TE	Total employment	TED	Total declared employment	2014	2014	49.61060411
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2010	2010	39.65512008
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2011	2011	41.91621238
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2012	2012	38.29473054
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2013	2013	36.84782859
CRI	Costa Rica	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2014	2014	37.01867076
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	50.44083241
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	50.22967075
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	49.69209654
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	49.78005419
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2014	2014	49.1267097
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	52.12171218
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	52.21229511
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	51.2847892
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	51.79618479
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2014	2014	50.89051108
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	47.06881631
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	46.45119927
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	46.54293418
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	46.34410888
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2014	2014	46.18349209
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2010	2010	17.42829522
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2011	2011	18.31886374
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2012	2012	17.25567101
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2013	2013	17.52555088
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2014	2014	17.76611043
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2010	2010	18.22284996
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2011	2011	19.05785696
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2012	2012	19.52448112
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2013	2013	19.8582612
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2014	2014	19.23780929
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2010	2010	16.9355101
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2011	2011	17.86310254
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2012	2012	16.11215457
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2013	2013	16.49913391
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2014	2014	17.10449311
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2010	2010	47.34432328
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2011	2011	46.97504578
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2012	2012	46.3946096
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2013	2013	46.25567902
COL	Colombia	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2014	2014	46.16301377
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2010	2010	50.221859
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2011	2011	50.15786763
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2012	2012	49.56916545
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2013	2013	50.00321799
COL	Colombia	MEN	Men	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2014	2014	49.33264591
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2010	2010	42.2141776
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2011	2011	41.60478451
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2012	2012	40.9736387
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2013	2013	40.75608383
COL	Colombia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2014	2014	41.49671752
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	FT	Full-time employment	2010	2010	51.70236057
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	FT	Full-time employment	2011	2011	51.30475132
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	FT	Full-time employment	2012	2012	51.30409331
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	FT	Full-time employment	2013	2013	50.87100869
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	FT	Full-time employment	2014	2014	50.21230566
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	FT	Full-time employment	2010	2010	52.81642791
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	FT	Full-time employment	2011	2011	52.54223642
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	FT	Full-time employment	2012	2012	52.35161965
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	FT	Full-time employment	2013	2013	52.1189261
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	FT	Full-time employment	2014	2014	51.53453456
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2010	2010	49.10886435
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2011	2011	48.54153627
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2012	2012	49.09246516
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2013	2013	48.22248278
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2014	2014	47.45133819
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	PT	Part-time employment	2010	2010	17.03178417
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	PT	Part-time employment	2011	2011	17.24346251
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	PT	Part-time employment	2012	2012	16.61419319
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	PT	Part-time employment	2013	2013	16.66188433
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	PT	Part-time employment	2014	2014	16.730332
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	PT	Part-time employment	2010	2010	18.81561628
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	PT	Part-time employment	2011	2011	18.7872468
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	PT	Part-time employment	2012	2012	17.64168987
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	PT	Part-time employment	2013	2013	17.82800604
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	PT	Part-time employment	2014	2014	18.13586285
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2010	2010	16.10780055
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2011	2011	16.50378448
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2012	2012	16.12406174
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2013	2013	16.13122407
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2014	2014	16.10609039
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	TED	Total declared employment	2010	2010	44.88940772
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	TED	Total declared employment	2011	2011	44.22518413
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	TED	Total declared employment	2012	2012	43.69765741
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	TED	Total declared employment	2013	2013	43.40267015
COL	Colombia	MW	All persons	5564	55 to 64	TE	Total employment	TED	Total declared employment	2014	2014	43.47502417
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	TED	Total declared employment	2010	2010	49.19247662
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	TED	Total declared employment	2011	2011	48.84358577
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	TED	Total declared employment	2012	2012	48.25914392
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	TED	Total declared employment	2013	2013	48.2142779
COL	Colombia	MEN	Men	5564	55 to 64	TE	Total employment	TED	Total declared employment	2014	2014	48.10123924
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2010	2010	37.59047598
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2011	2011	36.86473497
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2012	2012	36.83799354
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2013	2013	36.19693717
COL	Colombia	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2014	2014	36.47756129
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	51.25219977
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	49.20204885
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	49.74678257
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	48.87057397
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2014	2014	48.304314
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	53.63530542
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	52.86755303
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	52.94888576
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	50.45921292
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2014	2014	49.54735001
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	44.43951632
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	40.21217738
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	43.68954242
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	45.50362225
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2014	2014	46.05848789
